city,spot_name,strategy_sum,star,intro,rank,lng,lat,comment_sum,visitors
成都,望丛祠,1,width:92%,纪念古蜀国两位著名君主望帝和丛帝合葬的墓地和祠宇。,成都景点排名第,103.8807548,30.8151777,194,0%
成都,翠月湖,2,width:90%,翠月湖位于青城山山麓的岷江河畔，距都江堰8公里，距青城山9公里，依山傍水，翠林环绕，空气清新， 气候宜人，仿佛一颗碧绿的钻石嵌在成都至九寨沟黄金旅游线上。,都江堰景点排名第,103.6651077418,30.9101601186,0,0%
成都,温江公园,1,width:94%,,成都景点排名第,103.852627,30.702791,142,0%
成都,成都乌木艺术博物馆,1,width:100%,,都江堰景点排名第,103.6217904,30.9288242,17,0%
成都,陈家桅杆,2,width:92%,,成都景点排名第,103.746188,30.829736,19,0%
成都,四川美术馆,6,width:88%,,成都景点排名第,104.0683025,30.6647944,77,0%
成都,四川师范大学,2,width:92%,,成都景点排名第,104.207831,30.567021,13,0%
成都,流杯池,1,width:80%,,成都景点排名第,104.0999496,30.6358654,38,3%
成都,花楸山风景区,0,width:0%,,成都景点排名第,103.298206,30.396721,0,0%
成都,成都大熊猫繁育研究基地,388,width:90%,成都周边观赏大熊猫最便利的地方，很多萌萌的大熊猫等着你哦。,成都景点排名第,104.1457294,30.7471457,14017,38%
成都,青城山,45,width:92%,“青城天下幽”，这里是道教的发源地，山间有多处道观可探寻。,都江堰景点排名第,103.5720319,30.9094178,8287,17%
成都,都江堰景区,63,width:94%,中国目前保存最完整的古代水利工程。,都江堰景点排名第,103.615707,31.0083024,13974,28%
成都,春熙路,0,width:92%,成都最具代表性的商业街，逛逛商场，吃吃小吃，打望美女。,,104.0886423,30.6572981,1763,0%
成都,武侯祠,404,width:92%,刘备和诸葛亮的合祀的祠宇，中国唯一的君臣合祀祠宇。,成都景点排名第,104.0543753,30.6525435,7959,46%
成都,金沙遗址博物馆,86,width:96%,商周时代遗址，出土的“太阳神鸟”饰品，是中国文化遗产的标志。,成都景点排名第,104.0191159,30.6877428,2517,10%
成都,人民公园,0,width:100%,,,104.0931291,30.6292084,1,0%
成都,熊猫谷,6,width:88%,这里有参加野化训练的熊猫宝宝。,都江堰景点排名第,103.5876472,30.9710742,85,0%
成都,桤木河湿地公园,1,width:78%,,崇州景点排名第,103.635879,30.6215092,13,0%
成都,黄龙溪古镇,49,width:90%,漫步闲逛，感受古镇的悠闲。每年正月的烧火龙活动热闹非凡。,成都景点排名第,103.9772739,30.3242425,2493,3%
成都,新津区纯阳观博物馆,1,width:86%,,成都景点排名第,103.802847,30.427987,18,0%
成都,子龙庙,1,width:100%,,大邑景点排名第,103.53911,30.601781,14,0%
成都,回龙沟景区,1,width:74%,,彭州景点排名第,103.794809,31.260067,8,0%
成都,灵岩寺,3,width:76%,,都江堰景点排名第,103.620525,31.032282,11,0%
成都,成都川菜博物馆,2,width:94%,唯一以菜系文化为陈列内容的主题博物馆，吃货们的必去之地。,成都景点排名第,103.9364353,30.9016572,296,0%
成都,九峰山风景名胜区,1,width:94%,驴友徒步的好地方，日出非常壮丽。,彭州景点排名第,103.889652,31.381085,65,0%
成都,平乐音乐广场,0,width:90%,景观音乐广场，为当地人和游客提供一个休闲娱乐的广场。,邛崃景点排名第,103.341516,30.352834,2,0%
成都,清真寺,1,width:100%,位于成都市鼓楼南街。始建于明洪武八年（1375年），清雍正、乾隆时曾予大修，该寺坐西朝东，原建筑规模甚大，1941年邦克楼及木牌坊等被日机炸毁。现存主要建筑为礼拜殿，长方形，面阔3间，宽16．86米，进深7间，深31．55米，内置金柱二列，周围用双…,成都景点排名第,104.078468,30.669108,2,0%
成都,平沙落雁文化商业区,0,width:86%,“平沙落雁”文化商业区位于邛崃市平乐古镇核心区，占地30亩，建筑面积11000平方米，由三条老式街道及8个院落群组成，采用古老的建筑手法，保存了川西古镇原始风貌。街区内现有主题酒吧、特色茶坊、咖啡西餐屋、中餐酒楼、风情客栈、手工艺品、特色…,邛崃景点排名第,103.343013,30.352925,3,0%
成都,花楸风景区,0,width:100%,西出平乐古镇4公里，沿黄金堰至黄花路车行约20分钟，穿过10余里竹海，便到了素有“乡土人家，世外桃源”美誉的花楸山风景区。,成都景点排名第,103.298206,30.396727,1,0%
成都,祖师殿,1,width:96%,殿内供奉着道教中的真武大帝、东岳大帝、吕洞宾和张三丰塑像。,都江堰景点排名第,103.563126,30.908212,31,0%
成都,小磨房,1,width:100%,掩映在一片苍林翠木中，环境清幽、古朴。青青流淌的金龙河水经断裂的河床层层叠流，形成了30多米宽长湖瀑布奇观。古老的小磨房栖息岩畔溪旁，瓦顶圆柱，绳架石磨，磨扇悠悠转动，槽中溪流潺潺，磨下跌水成滩，遍滩水泡如同洒落的珍珠，因而得名珍珠…,邛崃景点排名第,103.12867,30.284823,0,0%
成都,秀水三韵,2,width:00%,,邛崃景点排名第,103.10628,30.25956,3,0%
成都,雪山山门,11,width:0%,,成都景点排名第,103.17946,30.62037,0,0%
成都,月城湖,6,width:88%,青城山脚下的湖泊，景色清幽，还能坐游船游湖。,都江堰景点排名第,103.5750655,30.9083492,69,0%
成都,秦汉驿道遗址,0,width:100%,秦汉驿道，又称南方丝绸之路，在四川成都邛崃市平乐镇骑龙山城隍岗，有一段长约两公里的秦汉驿道遗址。,成都景点排名第,103.345269,30.339494,0,0%
成都,金华山,0,width:70%,,邛崃景点排名第,103.3032104,30.3379618,2,0%
成都,民俗风情院,0,width:100%,平乐民俗风情院又名天工应物馆，院里有农田、农家小院、耍坝，游人既可以在这里参与体会农事活动，也可以观看民俗文化表演。,成都景点排名第,103.493593,30.434468,0,0%
成都,光严禅院,1,width:86%,,崇州景点排名第,103.53225,30.820841,9,0%
成都,成都当代美术馆,2,width:96%,,成都景点排名第,104.0770248,30.5477556,73,0%
成都,两河城市森林公园,1,width:40%,,成都景点排名第,103.974735,30.723807,18,0%
成都,三道堰,1,width:86%,一座历史悠久的西蜀古镇，拥有独特的建筑风格。,成都景点排名第,103.9409249,30.8562994,146,0%
成都,扬雄墓,2,width:100%,,成都景点排名第,103.782636,30.841708,7,0%
成都,瓮亭公园,1,width:94%,,邛崃景点排名第,103.465844,30.421131,19,0%
成都,成都金鸡沟,0,width:80%,竹林茂盛，空气清新。,邛崃景点排名第,103.301168,30.354433,2,0%
成都,农科村,0,width:70%,“农科村”位于四川省成都市郫县境内，是全国农业旅游示范点，是“农家乐”的发源地，被誉为“鲜花盛开的村庄，没有围墙的公园”。,成都景点排名第,103.800234,30.824085,4,0%
成都,棠湖公园,2,width:90%,,成都景点排名第,103.9249,30.576629,134,0%
成都,蒲江县西来古镇,1,width:94%,,蒲江景点排名第,103.516966,30.306253,47,0%
成都,天府熊猫塔,3,width:90%,,成都景点排名第,104.1011589,30.6680694,285,0%
成都,城隍庙,1,width:96%,,都江堰景点排名第,103.6219545,31.005942,49,0%
成都,怀远镇,1,width:86%,1600年历史的古镇，几乎家家都是编织的能工巧匠。,崇州景点排名第,103.5412736,30.7455117,43,0%
成都,白鹿音乐小镇,2,width:80%,充满法式风情的小镇，体验异域风情的好去处。,彭州景点排名第,103.9204469,31.2114472,180,0%
成都,田园时代葡萄园,0,width:100%,郫县“田园时代”由现代生态农业种植区、风情商业小镇、世界田园生活体验区、芳香国际疗养区和滨水度假区五大功能区组成，目前已形成2000多亩葡萄园、100亩猕猴桃种植园和30亩玫瑰园，规划并建设了一个风光旖旎的新农村小区徐堰花园。,成都景点排名第,103.947778,30.834109,3,0%
成都,中山广场,1,width:90%,,成都景点排名第,104.0835021,30.6610298,23,0%
成都,九里堤公园,1,width:94%,,成都景点排名第,104.06255,30.698014,18,0%
成都,花水湾第一村温泉,1,width:88%,毗邻西岭雪山的大型温泉。,大邑景点排名第,103.2672006,30.569086,158,0%
成都,中海体育公园,0,width:74%,中海体育公园面积广阔，里面有篮球场、网球场、供人健身的户外器材等体育设施，可以为附近居民提供搞露天烧烤。,成都景点排名第,103.979336,30.725836,3,0%
成都,西南财经大学（柳林校区）,4,width:92%,西南财经大学是教育部直属的全国重点大学，国家首批“211工程”大学之一，国家“985工程优势学科创新平台”重点建设高校。,成都景点排名第,103.824852,30.692109,10,0%
成都,平乐古镇漂流,1,width:100%,可以再漂流的同时体验多元的民族文化、浓郁的民俗风情。,邛崃景点排名第,103.342668,30.350507,3,0%
成都,西岭峡谷漂流,0,width:76%,,大邑景点排名第,103.2641099,30.6733551,15,0%
成都,莲花洞,0,width:0%,,,103.944803,31.185531,0,0%
成都,灵官庙,0,width:0%,,,104.150406,30.857905,0,0%
成都,实际有河流,0,width:0%,,,104.126674,30.767851,0,0%
成都,上元村廖家老院子,0,width:0%,,,104.287374,30.80708,0,0%
成都,蜂蝶犹霆谷,0,width:0%,,,103.392283,30.180814,0,0%
成都,花样年大溪谷果岭,0,width:0%,,,103.528498,30.19046,0,0%
成都,世外乡村新都会客厅,0,width:0%,,,104.18569,30.820554,0,0%
成都,山屋标本,0,width:0%,,,104.039203,30.678554,0,0%
成都,民国·鸟形炊壶,0,width:0%,,,103.634516,30.511782,0,0%
成都,啵比田野乐园,0,width:0%,,,103.835502,30.728282,0,0%
成都,造境园,0,width:0%,,,103.445436,30.435348,0,0%
成都,金琴旋转,0,width:0%,,,104.043646,30.686347,0,0%
成都,凉亭,0,width:0%,,,104.104903,30.724244,0,0%
成都,幼右又儿童图书馆(沙湾印象汇店),0,width:0%,,,104.051609,30.699021,0,0%
成都,交子故里,0,width:0%,,,104.025343,30.695261,0,0%
成都,成新蒲路南侧观景台,0,width:0%,,,103.509783,30.235171,0,0%
成都,三道堰水乐园,0,width:0%,,,103.92581,30.869914,0,0%
成都,大金滩,0,width:0%,,,103.591189,30.669909,0,0%
成都,伦敦贝果博物馆(华宇广场店),0,width:0%,,,104.127827,30.629022,0,0%
成都,毗河时代广场,0,width:0%,,,104.211448,30.797059,0,0%
成都,飞花令,0,width:0%,,,103.464677,30.410299,0,0%
成都,金沙遗址路口站,0,width:0%,,,104.015684,30.68724,0,0%
成都,白果大仙庙,0,width:0%,,,103.354114,30.754766,0,0%
成都,翰锦高山杜鹃园,0,width:0%,,,103.798812,30.740719,0,0%
成都,成都当漠KUNCIKA,0,width:0%,,,104.112754,30.710953,0,0%
成都,神奇小象,0,width:0%,,,104.069468,30.771257,0,0%
成都,大工匠坊,0,width:0%,,,103.594891,30.809018,0,0%
成都,美术馆,0,width:0%,,,104.251635,30.576565,0,0%
成都,五显庙,0,width:0%,,,103.591163,31.013571,0,0%
成都,白塔湖水晶宫,0,width:0%,,,103.590041,30.666329,0,0%
成都,绿山墙,0,width:0%,,,104.465084,30.857965,0,0%
成都,银河乐园,0,width:0%,,,104.04856,30.613247,0,0%
成都,有卢,0,width:0%,,,103.771103,30.756007,0,0%
成都,游乐场,0,width:0%,,,104.059709,30.511569,0,0%
成都,竹林雅舍,0,width:0%,,,104.337745,30.713376,0,0%
成都,安龙大师盆景园,0,width:0%,,,103.795265,30.868722,0,0%
成都,仙山飞兔,0,width:0%,,,103.959981,31.13655,0,0%
成都,小森林吸氢体验馆,0,width:0%,,,104.047333,30.688387,0,0%
成都,宁海楼,0,width:0%,,,104.075144,30.512522,0,0%
成都,眷山川旅行,0,width:0%,,,104.194591,30.565913,0,0%
成都,雅风堂乌木艺术馆(总店),0,width:0%,,,104.148082,30.737651,0,0%
成都,东岳庙,0,width:0%,,,104.470676,30.873513,0,0%
成都,三新村儿童友好空间,0,width:0%,,,103.972344,30.402181,0,0%
成都,协华小区儿童游乐场,0,width:0%,,,103.820301,30.724017,0,0%
成都,蓉园,0,width:0%,,,104.024509,30.727781,0,0%
成都,彭镇根据地,0,width:0%,,,103.870131,30.597551,0,0%
成都,木兰山谷艺术庄园,0,width:0%,,,104.184299,30.777221,0,0%
成都,侯祠堂,0,width:0%,,,103.857395,30.503597,0,0%
成都,奇妙乐园,0,width:0%,,,104.185258,30.803797,0,0%
成都,清净园,0,width:0%,,,103.627589,31.00152,0,0%
成都,中马房车汇(成都店),0,width:0%,,,104.044586,30.603405,0,0%
成都,花沐里天然温泉博物馆,0,width:0%,,,103.896575,30.691116,0,0%
成都,西昌低空飞行营地高空观光,0,width:0%,,,104.118174,30.767912,0,0%
成都,悠悠游乐园,0,width:0%,,,104.207634,30.580263,0,0%
成都,联合文旅体验中心,0,width:0%,,,103.478183,30.403787,0,0%
成都,蓝谷生态艺术村,0,width:0%,,,104.153404,30.562943,0,0%
成都,花果南山,0,width:0%,,,104.265771,30.500794,0,0%
成都,玉皇楼,0,width:0%,,,104.467801,30.945557,0,0%
成都,杭州丝绸,0,width:0%,,,104.084791,30.816617,0,0%
成都,极客飞行营地,0,width:0%,,,104.09233,30.65852,0,0%
成都,宫墙万仞,0,width:0%,,,103.680407,30.63204,0,0%
成都,道冠古今,0,width:0%,,,103.679952,30.632187,0,0%
成都,成都D空间,0,width:0%,,,104.155495,30.565316,0,0%
成都,双流区白河公园慈善跑道2号打卡点,0,width:0%,,,103.910914,30.556993,0,0%
成都,青城山青杉云谷,0,width:0%,,,103.493535,30.92447,0,0%
成都,刘允泰雕塑馆,0,width:0%,,,103.345652,30.274386,0,0%
成都,鹿鸣湖,0,width:0%,,,104.205234,30.664043,0,0%
成都,开源村雪山观景点,0,width:0%,,,103.653566,30.255764,0,0%
成都,彭州市葛仙山幽篁兰园,0,width:0%,,,103.94836,31.120458,0,0%
成都,地马竹疒个营宠,0,width:0%,,,103.823024,30.500065,0,0%
成都,东郊记忆岁月艺术中心·红楼梦数字艺术展馆,0,width:0%,,,104.127937,30.672959,0,0%
成都,杭州丝绸,0,width:0%,,,104.053826,30.669199,0,0%
成都,树洞迷宫,0,width:0%,,,104.11311,30.662889,0,0%
成都,东岳庙,0,width:0%,,,104.160678,30.886474,0,0%
成都,三龙场·集合庙,0,width:0%,,,103.524647,30.540419,0,0%
成都,田雪松书画院(成都金沙分院),0,width:0%,,,104.012653,30.681024,0,0%
成都,晒茶园,0,width:0%,,,104.001222,30.67509,0,0%
成都,九龙沟顺风苑,0,width:0%,,,103.478601,30.831221,0,0%
成都,人寿年丰,0,width:0%,,,104.050577,30.639139,0,0%
成都,姚滩休闲区,0,width:0%,,,103.815657,30.504119,0,0%
广州,北京路步行街,22,width:92%,如同去北京一般会去王府井大街逛逛一样，来广州也必去北京路步行街。,,113.2740071,23.1291049,754,0%
广州,莲花山旅游区,3,width:94%,新羊城八景之一“莲峰观海”，望海观音香火旺盛，春天可以赏桃花，夏天可以赏莲花、吃莲花宴。,广州景点排名第,113.5096647,22.9921006,543,0%
广州,世间香境·七溪地,0,width:92%,,,113.3942532,23.5369093,0,0%
广州,广州圣心大教堂,78,width:92%,典型的哥特式建筑，非常壮观，入内还可以看到漂亮的彩色玻璃窗。,广州景点排名第,113.2666588,23.1208034,1004,24%
广州,南越王博物院(王墓展区),20,width:94%,可以看到珍品“丝缕玉衣”，还能看到多达400余件的陶瓷枕。,广州景点排名第,113.2674736,23.1440327,586,3%
广州,黄埔军校旧址纪念馆,14,width:92%,可以看到建筑遗迹等。,广州景点排名第,113.4314148,23.0921896,435,4%
广州,广州长隆度假区,13,width:94%,整个度假区很适合带孩子游玩，家庭周末出游的上佳选择。,广州景点排名第,113.3362315,23.0068778,8156,0%
广州,客天下,0,width:00%,,,113.280143,23.245312,0,0%
广州,珠江夜游(太古仓码头),0,width:00%,,,113.2589411,23.0947235,0,0%
广州,泰佛殿,0,width:00%,,,113.263114,23.135482,0,0%
广州,下溪村,0,width:100%,,,113.876069,23.732091,0,0%
广州,宏城公园,0,width:92%,,,113.32428,23.116126,43,0%
广州,上下九步行街,54,width:90%,广州知名的商业街，欣赏岭南风情的骑楼建筑，逛街购物吃美食。,,113.2546705,23.1210433,1341,0%
广州,东涌水乡风情街,0,width:82%,,广州景点排名第,113.470392,22.886509,11,0%
广州,珠江新城,6,width:94%,广州的新城市中心，现代广州的象征，欣赏广州夜景的好地方。,广州景点排名第,113.3399122,23.1249034,260,0%
广州,山魈,1,width:0%,凶猛好斗的鬼狒狒出没，请注意！,广州景点排名第,113.324826,23.00469,0,0%
广州,广州国际金融中心-西塔,1,width:92%,,广州景点排名第,113.3298192,23.1234985,144,0%
广州,正佳极地海洋世界,2,width:90%,有超大型的水族展示缸和360度海底隧道，还能看到萌萌的企鹅和北极熊。,广州景点排名第,113.3328448,23.1373387,967,0%
广州,正佳广场商贸旅游区,2,width:92%,,广州景点排名第,113.333654,23.137807,283,0%
广州,花城广场,34,width:94%,广州的新中轴线广场，四季都有花开，新的图书馆、博物馆、大剧院等环绕，夜景非常美。,广州景点排名第,113.331127,23.125752,803,3%
广州,光孝寺,9,width:94%,岭南地区历史最悠久的寺院，古迹众多，相传佛教的六祖慧能就是在这里剃度。,广州景点排名第,113.2631852,23.1354392,245,5%
广州,白云山,16,width:94%,广州较为有名的踏青胜地，周末爬山的好选择。,广州景点排名第,113.3037401,23.1867502,1580,6%
广州,越秀公园,65,width:90%,广州最大的公园，自然风光优美，内有广州的标志——五羊石雕。,广州景点排名第,113.2721173,23.1464206,1899,14%
广州,余荫山房,4,width:94%,清代修建的私家花园，广东四大名园之一，小巧玲珑、布局精细、古色古香。,广州景点排名第,113.4020788,23.0176739,357,0%
广州,海心沙亚运公园,36,width:96%,夜景非常漂亮，可以观赏珠江两岸璀璨夜景，夜游广州的好去处。,广州景点排名第,113.3313411,23.1173122,325,8%
广州,广州市越秀区博物馆,2,width:86%,广州建城2000年的标志之一，祭祀的是当年的五仙。,广州景点排名第,113.2662641,23.1266257,141,0%
广州,荔湾湖公园,20,width:90%,荔湾渔唱是羊城八景之一，看岭南水乡，赏岭南园林。,广州景点排名第,113.2393714,23.1263103,391,3%
广州,中国科学院华南国家植物园,6,width:92%,全国三大植物园之一，园地规模庞大，有多种罕见的珍贵植物。,广州景点排名第,113.3737257,23.18787,883,0%
广州,TIT创意园,20,width:90%,老厂房改建的创意园区，文艺青年喜爱的地方。,广州景点排名第,113.3318695,23.1057286,145,0%
广州,广州中山纪念堂,39,width:94%,中山纪念堂富有纪念意义，来此缅怀历史伟人。,广州景点排名第,113.2711802,23.139096,634,12%
广州,广东省古村落小洲村,14,width:82%,怀旧的村落，传统的民居参差错落，特色小店林立，文艺青年最爱。,广州景点排名第,113.364821,23.068246,310,0%
广州,六榕寺,3,width:92%,1400年历史的古寺，寺内供奉着禅宗第六代祖师慧能的铜像。,广州景点排名第,113.266451,23.134141,155,1%
广州,农民运动讲习所旧址,2,width:92%,,广州景点排名第,113.2828704,23.13386,82,0%
广州,宝墨园,7,width:94%,岭南园林式建筑，为纪念包拯所建，小桥流水，风景绮丽，一派水乡景色 。,广州景点排名第,113.3007952,22.9007141,1360,0%
广州,海珠国家湿地公园,6,width:90%,超大型的市内湿地，拥有万亩果园，欣赏岭南水乡的田园风光、赏花、观鸟都是不错的选择。,广州景点排名第,113.3419016,23.0697454,469,0%
广州,白水寨风景名胜区,15,width:92%,有多个观瀑平台，近距离欣赏白水仙瀑，感受瀑布奔流直下的气势。,广州景点排名第,113.7697008,23.5944242,1670,0%
广州,珠江,136,width:90%,珠江全长2400公里，是我国七大江河之一，也是南方最大河系，水资源总量仅次于长江。,广州景点排名第,113.271873,23.070982,78,8%
广州,龙津西西关大屋区,28,width:90%,曾经西关富商的住宅，青砖高墙满洲窗，是广州老式民居的代表，,广州景点排名第,113.2426536,23.124446,186,10%
广州,中山大学(广州校区南校园),45,width:94%,国内的知名高校，红砖建筑古朴迷人。,广州景点排名第,113.3046961,23.1027275,643,8%
广州,太古仓,20,width:92%,以曾经的太古洋行码头仓库为基础打造的创意产业园区，休闲、吃饭、娱乐的好去处。,广州景点排名第,113.2591033,23.0947818,311,0%
广州,广东美术馆,5,width:94%,环境和设施都是良好的省级美术馆，常年都有展览，是市民欣赏艺术的好去处。,广州景点排名第,113.313698,23.114039,113,0%
广州,沿江路酒吧街,0,width:98%,,广州景点排名第,113.3170408,23.039826,48,0%
广州,广州动物园,10,width:88%,可看到世界各地的各种动物，和北京、上海动物园并称全国三大城市动物园。,广州景点排名第,113.3118637,23.1468104,1021,0%
广州,广州博物馆,21,width:94%,在越秀山上，广州的标志性建筑镇海楼内，可以了解很多广州的历史。,广州景点排名第,113.2721247,23.1440004,382,2%
广州,二沙岛,4,width:94%,珠江上的江心岛，景色优美，广东省的体育训练基地，也是高级住宅的聚集地，还有很多展馆。,广州景点排名第,113.3120095,23.1160399,133,2%
广州,天河公园,2,width:90%,天河区的大型公园，可以游岭南园林粤晖园，景色优美，邓世昌衣冠冢也在这里。,广州景点排名第,113.371801,23.134103,567,0%
广州,流花湖公园,1,width:90%,广州市民休闲的市区公园，以亚热带风光为特色。,广州景点排名第,113.257705,23.143355,330,0%
广州,广州起义烈士陵园,2,width:92%,,广州景点排名第,113.292235,23.135765,209,0%
广州,中信广场,23,width:88%,广州市地标性建筑广场，国际品牌云集，商业金融业繁华，华南第一高楼中信大厦坐落于此。,广州景点排名第,113.331298,23.147491,15,1%
广州,荔湾博物馆,3,width:92%,,广州景点排名第,113.2426857,23.1256805,101,0%
广州,云台花园,3,width:92%,大型的西式花园，还有上百种玫瑰的玫瑰园，是春天赏花、中秋赏灯的好去处。,广州景点排名第,113.2991593,23.1654146,187,1%
广州,大夫山森林公园,4,width:92%,可以烧烤和骑单车的免费休闲公园，环境和空气都非常好。,广州景点排名第,113.315528,22.956343,552,0%
广州,东站广场水景瀑布,1,width:92%,,广州景点排名第,113.331374,23.152363,223,0%
广州,南沙湿地,5,width:84%,坐船体会独特的湿地景观，成片的红树林、芦苇荡、水边栖息的候鸟。,广州景点排名第,113.6427493,22.6053983,465,0%
广州,流溪河国家森林公园,3,width:84%,这里森林苍翠、古木参天、溪水清澈，来此游山玩水，享受森林氧吧。,广州景点排名第,113.79654,23.7593866,482,0%
广州,虎门大桥,5,width:90%,是中国第一座大型悬索桥，其主航道跨径888米，居中国前列，被誉为“世界第一跨”。,广州景点排名第,113.614387,22.792189,290,13%
广州,人民公园,4,width:92%,,广州景点排名第,113.270815,23.133405,139,1%
广州,九龙泉餐厅(云山中路店),2,width:90%,,广州景点排名第,113.3076225,23.1809081,21,0%
广州,广州雕塑公园,1,width:92%,,广州景点排名第,113.27673,23.156454,200,0%
广州,百万葵园,19,width:80%,可以看到大片的花田和彩色的城堡，拍照及亲子游的好去处，还能吃到鲜嫩的葵花鸡。,广州景点排名第,113.6265391,22.6343582,1584,0%
广州,极速云霄,1,width:100%,极速云霄是目前世界最高的垂直速降游乐项目，是真正的超级勇者挑战高空极限，体验刺激游乐的心跳之选！,广州景点排名第,113.330995,23.112229,4,0%
广州,珠江公园,2,width:92%,,广州景点排名第,113.3471684,23.127287,188,0%
广州,南沙天后宫,6,width:90%,香火特别旺盛，是东南亚最大的妈祖庙，可以祈福，祭拜天后娘娘。,广州景点排名第,113.6247951,22.7629757,232,0%
广州,石门国家森林公园,1,width:90%,森林覆盖率高，花卉也非常多，是赏花踏青的好去处。,广州景点排名第,113.7998919,23.6447063,363,0%
广州,广州解放纪念像,3,width:92%,,广州景点排名第,113.272015,23.121542,40,0%
广州,长隆飞鸟乐园,22,width:94%,亲密邂逅丹顶鹤、火烈鸟、黑天鹅等上万只珍稀鸟类，欣赏大型飞鸟表演秀。,广州景点排名第,113.2840878,23.0308919,1304,0%
广州,荔枝湾涌,19,width:92%,体会岭南水乡风情，坐上摇橹船，看两岸西关大屋式的建筑。,广州景点排名第,113.239817,23.1271441,243,0%
广州,南海神庙,1,width:90%,始建于隋朝，古代皇帝祭海的地方，浴日亭很适合看海上日出，每年还有波罗诞。,广州景点排名第,113.5043605,23.0865457,241,0%
广州,广州海洋馆,1,width:92%,有鲨鱼和热带鱼等多种海洋生物，以及人鲨共舞表演，美人鱼表演和海洋动物表演。,广州景点排名第,113.3112605,23.1497045,459,0%
广州,萝岗风景区,1,width:92%,,广州景点排名第,113.532843,23.190129,45,0%
广州,花都香草世界,1,width:76%,以香草为主题的公园，可以看美丽的玫瑰花海、薰衣草花海和鲁冰花花海，还可以玩机动游戏。,广州景点排名第,113.267168,23.470342,454,0%
广州,珠江夜游广州塔·中大码头,5,width:88%,,广州景点排名第,113.3055676,23.1100599,448,0%
广州,孙中山大元帅府纪念馆,1,width:94%,有历史故事的小黄楼，结合了岭南式的建筑风格。,广州景点排名第,113.2855379,23.11639,110,1%
广州,五羊石像,8,width:94%,广州市的标志，是美好传说的纪念，也是“羊城”名字的由来。,广州景点排名第,113.2693576,23.1441501,222,0%
广州,广州市麓湖公园,2,width:92%,白云山脚下的人工湖，景色优美，是休闲放松的好地方，游艇、高尔夫球场等娱乐设施。,广州景点排名第,113.2894391,23.1548808,157,0%
广州,广州兰圃,2,width:92%,整个环境呈现江南园林的风格，空气间弥漫着兰香，漫步其间，很是舒适。,广州景点排名第,113.2669668,23.1499335,144,0%
广州,溪头旅游村,7,width:86%,看竹海滔滔，寻山溪飞瀑，体验原生态山村之美。,广州景点排名第,113.8737115,23.7198216,111,0%
广州,帽峰山景区,2,width:88%,广州的高峰，走千年古道，享受游山的乐趣。,广州景点排名第,113.465235,23.3014022,103,0%
广州,康有为万木草堂,1,width:80%,康有为，广东南海人，世称康南海，是当年提出戊戌变法维新运动的主要领导人。戊戌变法是针对清政府腐败无能而提出来的。1891年至1897年，康有为在广州创办了万木草堂，宣传维新理想。培养与造就大批变法维新骨干(如梁启超等)。康有为在万木草堂亲自…,广州景点排名第,113.277974935,23.1318271059,1,0%
广州,仁威祖庙,2,width:90%,,广州景点排名第,113.242168,23.128977,101,0%
广州,平安大戏院(十甫路),1,width:88%,,广州景点排名第,113.251449,23.119311,162,0%
广州,梯面镇,1,width:86%,,广州景点排名第,113.301072,23.551213,9,0%
广州,暨南大学,2,width:92%,国内第一所华侨学府，校园内充满了书卷气息与南国景色。,广州景点排名第,113.35451,23.136831,281,0%
广州,怀圣寺,1,width:86%,,广州景点排名第,113.265427,23.129071,62,0%
广州,海军黄埔军事博览中心,1,width:100%,海军黄埔军事博览中心坐落在广州黄埔长洲岛的扯旗山麓，与中心外驰名的黄埔军校旧址毗邻，是当年黄埔军校学员训练、演习的场所。它与华南最大的港口？？黄埔港隔江相望；与深圳、珠海、香港、澳门等地水陆交通方便。本中心占地面积达12万平方米，地…,广州景点排名第,113.4336343647,23.0884919469,3,0%
广州,广州大桥,2,width:86%,广州大桥，位于中国广州市市区东部、海珠桥下游，跨越珠江主、辅航道及二沙岛，连接广州大道南北两段。,广州景点排名第,113.322153,23.113376,59,0%
广州,天河东站绿化广场,3,width:70%,天河东站绿化广场位于广州市新城市轴线上，占地面积4.7万平方米，于1998年9月中旬动工，1999年7月1日正式完成并交付使用。广场中央绿地2.6万平方米，铺种马尼拉草18315平方米，其中有6000平方米种植标志性的纹样，分围种植1300平方米的福建茶绿篱。…,广州景点排名第,113.3310410818,23.1520911095,2,0%
广州,广州文化公园,2,width:90%,,广州景点排名第,113.2577128,23.115496,239,0%
广州,广州有轨电车,5,width:92%,2014年12月31日广州海珠环岛有轨电车通车试运营，被喻为“广州浪漫之路”。,广州景点排名第,113.391201,23.103967,17,0%
广州,南越国宫署遗址,2,width:90%,,广州景点排名第,113.2763217,23.1332226,100,0%
广州,天鹿湖森林公园,1,width:94%,看禾雀花的好去处，每年的三、四月花开时如同万鸟栖枝，平时爬爬山、呼吸新鲜空气也不错。,广州景点排名第,113.4349799,23.2306424,45,0%
广州,广州鲁迅纪念馆,1,width:94%,,广州景点排名第,113.2833948,23.130234,69,0%
广州,三元宫,2,width:92%,,广州景点排名第,113.269674,23.141037,84,0%
广州,辛亥革命纪念馆,2,width:92%,,广州景点排名第,113.4268513,23.078336,41,0%
广州,天适樱花悠乐园,2,width:76%,花期可赏漫山樱花海，还设有儿童乐园，亲子游的好去处。,广州景点排名第,113.6000108,23.6344178,327,0%
